Product,Product Description,Material Group (for the Product),Material Type (for the Product),IM Material Number,Material Type For IM Material,Material Sub group,IM Material Description,IM Spec Number,ZHE1 Material Number,ZHE1 Material Description,Mfr Part Number,X-Plant Matl Status of ZHE1 Matl,Manufacturer,Manufacturer_Name,Mfr Block Function,Approved_MFG_Location,Source Location,ADM Country,ADM Animal,ADM Tissue
9000236,049 FDP CA 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11003012,PLROD HYPAK 1mL,47378808,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9000236,049 FDP CA 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11007632,PLROD HYPAK 1mL,47404408,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9000236,049 FDP CA 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11015412,PLROD HYPAK 1mL,47404508,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9000236,049 FDP CA 1mL 60mg 1LVS,49,ZFE1,3000563,ZRO1,DCOMP,DCOMP SYR Needle Guard Green Hypak,PCS-000085,11007728,DCOMP SYR Needle Guard Green Hypak,47436630,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9000236,049 FDP CA 1mL 60mg 1LVS,49,ZFE1,5109192,ZRO1,BTWEB,BTWEB Film Syringe Blister 5109192,PCS-001288,11002239,BTWEB Film Syringe Blister 5109192,N/A,Z2,100132475,LIVEO RESEARCH INC,Z3,,,,,
9000309,049 FDP GR/CY 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000309,049 FDP GR/CY 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000315,049 FDP CH/LI 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000315,049 FDP CH/LI 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000317,049 FDP BE/LU 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000317,049 FDP BE/LU 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000319,049 FDP FR/GF+ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000319,049 FDP FR/GF+ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000505,049 FDP SE/DK+ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000505,049 FDP SE/DK+ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000795,049 FDP IT/SM+ 1.7mL 119mg 1VI HOS,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000795,049 FDP IT/SM+ 1.7mL 119mg 1VI HOS,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000795,049 FDP IT/SM+ 1.7mL 119mg 1VI HOS,49,ZFE1,3002070,ZRO1,GVLBL,GVLBL Bollino 049 120mg 1VI IT HOS,PCS-000437,11005820,Label Bollino 049 120mg 1VI IT HOS,N/A,Z2,100012031,AMGEN S R L,Z3,,,,,
9000816,049 FDP HR/SI 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000816,049 FDP HR/SI 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9000822,049 FDP TR 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9000822,049 FDP TR 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001024,049 FDP BR 1.7mL 119mg 1VI AMG,49,ZFE1,12005189,ZRO6,DSTMT,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",PCS-002443,11008571,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",N/A,Z2,100057614,BORINQUEN CONTAINER CORP,Z3,,,,,
9001024,049 FDP BR 1.7mL 119mg 1VI AMG,49,ZFE1,12005189,ZRO6,DSTMT,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",PCS-002443,11011674,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",N/A,Z2,100056571,PACIFIC SOUTHWEST CONTAINER LLC,Z3,,,,,
9001024,049 FDP BR 1.7mL 119mg 1VI AMG,49,ZFE1,3001891,ZRO1,TRAY,Tray 1ct VI 3cc Snap Fit Feature,PCS-001921,11010686,Tray 1ct VI 3cc Snap Fit Feature,050170AB,Z2,100206128,NELIPAK PUERTO RICO INC,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,12005543,ZRO6,DSTMT,DSTMT Shipr 594mm X 330mm X 157mm,PCS-002589,11009093,DSTMT Shipr 594mm X 330mm X 157mm,N/A,Z2,100057614,BORINQUEN CONTAINER CORP,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,12005543,ZRO6,DSTMT,DSTMT Shipr 594mm X 330mm X 157mm,PCS-002589,11011672,DSTMT Shipr 594mm X 330mm X 157mm,N/A,Z2,100056571,PACIFIC SOUTHWEST CONTAINER LLC,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,12005543,ZRO6,DSTMT,DSTMT Shipr 594mm X 330mm X 157mm,PCS-002589,11013313,DSTMT Shipr 594mm X 330mm X 157mm,N/A,Z2,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11000981,PLROD HYPAK 1mL,891000/47013008/045674080,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11003012,PLROD HYPAK 1mL,47378808,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11007632,PLROD HYPAK 1mL,47404408,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11015412,PLROD HYPAK 1mL,47404508,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,3000563,ZRO1,DCOMP,DCOMP SYR Needle Guard Green Hypak,PCS-000085,11007728,DCOMP SYR Needle Guard Green Hypak,47436630,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001080,049 FDP MX 1mL 60mg 1LVS,49,ZFE1,3002520,ZRO1,BTWEB,BTWEB Film Syr Blister 3002520,PCS-002064,11006279,BTWEB PVC PFS BLISTER,N/A,Z2,100132475,LIVEO RESEARCH INC,Z3,,,,,
9001500,049 FDP DE 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001500,049 FDP DE 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001515,049 FDP PL 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001515,049 FDP PL 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001531,049 FDP AT 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001531,049 FDP AT 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001533,049 FDP NO/IS 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001533,049 FDP NO/IS 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001622,049 FDP EE/LV+ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001622,049 FDP EE/LV+ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001640,049 FDP NL 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001640,049 FDP NL 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001670,049 FDP SK 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001670,049 FDP SK 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001671,049 FDP DZ 1mL 60mg 1LVS ANG+,49,ZFE1,3002545,ZRO1,DCOMP,DCOMP Auto Needl Grd X100L Clear Ultsafe,PCS-002091,11011569,DCOMP Auto Needl Grd X100L Clear Ultsafe,47451130,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001671,049 FDP DZ 1mL 60mg 1LVS ANG+,49,ZFE1,3002546,ZRO1,PLROD,PLROD Gree X100L Ultrasafe Plu,PCS-002092,11007748,PLROD Gree X100L Ultrasafe Plu,47474302,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9001671,049 FDP DZ 1mL 60mg 1LVS ANG+,49,ZFE1,3004157,ZRO1,TRAY,Tray HMLV 1LVS ANG+,PCS-002530,11009013,Tray HMLV 1LVS ANG+,N/A,Z2,100020262,NELIPAK CORP,Z3,,,,,
9001674,049 FDP BG 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001674,049 FDP BG 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001675,049 FDP PT 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001675,049 FDP PT 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001676,049 FDP ES/AD 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001676,049 FDP ES/AD 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001677,049 FDP CZ 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001677,049 FDP CZ 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001678,049 FDP HU 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001678,049 FDP HU 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001680,049 FDP DZ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001680,049 FDP DZ 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001681,049 FDP RO 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11004396,Flute 1VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9001681,049 FDP RO 1.7mL 119mg 1VI,49,ZFE1,3001453,ZRO1,FLUTE,Flute 1VI small topload,PCS-001701,11007767,Flute 1VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9001871,049 FDP BE/LU 1.7mL 119mg 4VI,49,ZFE1,3004971,ZRO1,TRAY,Tray plastic 3CC 4VI,PCS-002716,11010665,Tray plastic 3CC 4VI,N/A,Z2,100020262,NELIPAK CORP,Z3,,,,,
9001930,049 FDP MX 1.7mL 119mg 1VI,49,ZFE1,12005189,ZRO6,DSTMT,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",PCS-002443,11008571,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",N/A,Z2,100057614,BORINQUEN CONTAINER CORP,Z3,,,,,
9001930,049 FDP MX 1.7mL 119mg 1VI,49,ZFE1,12005189,ZRO6,DSTMT,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",PCS-002443,11011674,"DSTMT Corr 16-3/8"" x 9-7/16"" x 10-3/16""",N/A,Z2,100056571,PACIFIC SOUTHWEST CONTAINER LLC,Z3,,,,,
9001930,049 FDP MX 1.7mL 119mg 1VI,49,ZFE1,3001891,ZRO1,TRAY,Tray 1ct VI 3cc Snap Fit Feature,PCS-001921,11010686,Tray 1ct VI 3cc Snap Fit Feature,050170AB,Z2,100206128,NELIPAK PUERTO RICO INC,Z3,,,,,
9002245,049 FDP IT/SM+ 60mg 1LVS HOS ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013513,DSTMT Shipper 590 mm x 330 mm x 157 mm,TBC,Z1,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002245,049 FDP IT/SM+ 60mg 1LVS HOS ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013524,DSTMT Shipper 590 mm x 330 mm x 157 mm,311115,Z2,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002245,049 FDP IT/SM+ 60mg 1LVS HOS ANG+,49,ZFE1,3001510,ZRO1,GVLBL,GVLBL Bollino 049 60mg 1LVS IT HOS,PCS-000437,11004369,Label Bollino 049 60mg 1LVS IT HOS,N/A,Z2,100012031,AMGEN S R L,Z3,,,,,
9002245,049 FDP IT/SM+ 60mg 1LVS HOS ANG+,49,ZFE1,3002545,ZRO1,DCOMP,DCOMP Auto Needl Grd X100L Clear Ultsafe,PCS-002091,11011569,DCOMP Auto Needl Grd X100L Clear Ultsafe,47451130,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002245,049 FDP IT/SM+ 60mg 1LVS HOS ANG+,49,ZFE1,3002546,ZRO1,PLROD,PLROD Gree X100L Ultrasafe Plu,PCS-002092,11007748,PLROD Gree X100L Ultrasafe Plu,47474302,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002246,049 FDP PT 60mg 1LVS ANG+,49,ZFE1,3002545,ZRO1,DCOMP,DCOMP Auto Needl Grd X100L Clear Ultsafe,PCS-002091,11011569,DCOMP Auto Needl Grd X100L Clear Ultsafe,47451130,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002246,049 FDP PT 60mg 1LVS ANG+,49,ZFE1,3002546,ZRO1,PLROD,PLROD Gree X100L Ultrasafe Plu,PCS-002092,11007748,PLROD Gree X100L Ultrasafe Plu,47474302,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002246,049 FDP PT 60mg 1LVS ANG+,49,ZFE1,3004157,ZRO1,TRAY,Tray HMLV 1LVS ANG+,PCS-002530,11009013,Tray HMLV 1LVS ANG+,N/A,Z2,100020262,NELIPAK CORP,Z3,,,,,
9002257,049 FDP IT/SM+ 60mg 1LVS RET ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013513,DSTMT Shipper 590 mm x 330 mm x 157 mm,TBC,Z1,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002257,049 FDP IT/SM+ 60mg 1LVS RET ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013524,DSTMT Shipper 590 mm x 330 mm x 157 mm,311115,Z2,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002257,049 FDP IT/SM+ 60mg 1LVS RET ANG+,49,ZFE1,3001392,ZRO1,GVLBL,GVLBL Bollino 049 60mg 1LVS IT RET,PCS-000437,11004312,Label Bollino 049 60mg 1LVS IT RET,N/A,Z2,100012031,AMGEN S R L,Z3,,,,,
9002257,049 FDP IT/SM+ 60mg 1LVS RET ANG+,49,ZFE1,3002545,ZRO1,DCOMP,DCOMP Auto Needl Grd X100L Clear Ultsafe,PCS-002091,11011569,DCOMP Auto Needl Grd X100L Clear Ultsafe,47451130,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002257,049 FDP IT/SM+ 60mg 1LVS RET ANG+,49,ZFE1,3002546,ZRO1,PLROD,PLROD Gree X100L Ultrasafe Plu,PCS-002092,11007748,PLROD Gree X100L Ultrasafe Plu,47474302,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002268,049 FDP ES/AD 60mg 1LVS ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013513,DSTMT Shipper 590 mm x 330 mm x 157 mm,TBC,Z1,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002268,049 FDP ES/AD 60mg 1LVS ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013524,DSTMT Shipper 590 mm x 330 mm x 157 mm,311115,Z2,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002268,049 FDP ES/AD 60mg 1LVS ANG+,49,ZFE1,3002545,ZRO1,DCOMP,DCOMP Auto Needl Grd X100L Clear Ultsafe,PCS-002091,11011569,DCOMP Auto Needl Grd X100L Clear Ultsafe,47451130,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002268,049 FDP ES/AD 60mg 1LVS ANG+,49,ZFE1,3002546,ZRO1,PLROD,PLROD Gree X100L Ultrasafe Plu,PCS-002092,11007748,PLROD Gree X100L Ultrasafe Plu,47474302,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002270,049 FDP DE 60mg 1LVS ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013513,DSTMT Shipper 590 mm x 330 mm x 157 mm,TBC,Z1,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002270,049 FDP DE 60mg 1LVS ANG+,49,ZFE1,12009183,ZRO6,DSTMT,DSTMT Shipper 590 mm x 330 mm x 157 mm,PCS-430094,11013524,DSTMT Shipper 590 mm x 330 mm x 157 mm,311115,Z2,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9002270,049 FDP DE 60mg 1LVS ANG+,49,ZFE1,3002545,ZRO1,DCOMP,DCOMP Auto Needl Grd X100L Clear Ultsafe,PCS-002091,11011569,DCOMP Auto Needl Grd X100L Clear Ultsafe,47451130,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002270,049 FDP DE 60mg 1LVS ANG+,49,ZFE1,3002546,ZRO1,PLROD,PLROD Gree X100L Ultrasafe Plu,PCS-002092,11007748,PLROD Gree X100L Ultrasafe Plu,47474302,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9002780,049 FDP DE 1.7mL 119mg 3VI Pack,49,ZFE1,3002980,ZRO1,FLUTE,Flute 3VI small topload,PCS-001892,11007040,Flute 3VI small topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9002780,049 FDP DE 1.7mL 119mg 3VI Pack,49,ZFE1,3002980,ZRO1,FLUTE,Flute 3VI small topload,PCS-001892,11007764,Flute 3VI small topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9003900,049 FDP SA 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11004395,Flute 1VI large topload,N/A,Z2,100008612,KÖRBER PHARMA PACKAGING AG,Z3,,,,,
9003900,049 FDP SA 1.7mL 119mg 1VI,49,ZFE1,3001452,ZRO1,FLUTE,Flute 1VI large topload,PCS-001702,11007768,Flute 1VI large topload,N/A,Z2,100125605,KÖRBER PHARMA PACKAGING MATERIALS,Z3,,,,,
9004230,049 FDP RU 1.7mL 119mg 1VI DBL,49,ZFE1,3004762,ZRO1,TRAY,Tray 3CC 1VI DBL,PCS-002710,11010002,Tray 3CC 1VI DBL,N/A,Z2,100020262,NELIPAK CORP,Z3,,,,,
9004902,049 FDP CO 1mL 60mg 1LVS AMG,49,ZFE1,12005543,ZRO6,DSTMT,DSTMT Shipr 594mm X 330mm X 157mm,PCS-002589,11009093,DSTMT Shipr 594mm X 330mm X 157mm,N/A,Z2,100057614,BORINQUEN CONTAINER CORP,Z3,,,,,
9004902,049 FDP CO 1mL 60mg 1LVS AMG,49,ZFE1,12005543,ZRO6,DSTMT,DSTMT Shipr 594mm X 330mm X 157mm,PCS-002589,11011672,DSTMT Shipr 594mm X 330mm X 157mm,N/A,Z2,100056571,PACIFIC SOUTHWEST CONTAINER LLC,Z3,,,,,
9004902,049 FDP CO 1mL 60mg 1LVS AMG,49,ZFE1,12005543,ZRO6,DSTMT,DSTMT Shipr 594mm X 330mm X 157mm,PCS-002589,11013313,DSTMT Shipr 594mm X 330mm X 157mm,N/A,Z2,100136349,SMURFIT KAPPA PACKAGING,Z3,,,,,
9004902,049 FDP CO 1mL 60mg 1LVS AMG,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11000981,PLROD HYPAK 1mL,891000/47013008/045674080,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9004902,049 FDP CO 1mL 60mg 1LVS AMG,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11003012,PLROD HYPAK 1mL,47378808,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
9004902,049 FDP CO 1mL 60mg 1LVS AMG,49,ZFE1,2111000,ZRO1,PLROD,PLROD HYPAK 1mL,PCS-000045,11007632,PLROD HYPAK 1mL,47404408,Z2,100065587,BECTON DICKINSON & CO,Z3,,,,,
